"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2004 04600000","R-50","R - Condominium","126  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04610000","R-50","R - Condominium","128  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04620000","R-50","R - Condominium","130  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04630000","R-50","R - Condominium","132  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04640000","R-50","R - Condominium","134  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04650000","R-50","R - Condominium","136  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04660000","R-10","R - Single Family/Cabin","138  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04670000","R-50","R - Condominium","140  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04680000","R-50","R - Condominium","142  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04690000","R-50","R - Condominium","144  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04700000","R-50","R - Condominium","146  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04710000","R-50","R - Condominium","148  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04720000","R-50","R - Condominium","150  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04730000","R-50","R - Condominium","152  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04740000","R-50","R - Condominium","154  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04760000","R-50","R - Condominium","162  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04770000","R-50","R - Condominium","164  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04780000","R-50","R - Condominium","166  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04790000","R-50","R - Condominium","168  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04800000","R-50","R - Condominium","170  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04810000","R-50","R - Condominium","172  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04820000","R-50","R - Condominium","174  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04830000","R-50","R - Condominium","176  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04840000","R-50","R - Condominium","178  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04850000","R-50","R - Condominium","180  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04860000","R-50","R - Condominium","182  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04870000","R-50","R - Condominium","184  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04880000","R-50","R - Condominium","186  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04890000","R-50","R - Condominium","188  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04900000","R-50","R - Condominium","190  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
