"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"3902 00864100","R-10","R - Single Family/Cabin","31  CARLSON WAY","Caln",1986,"Before 1991","1981-1990"
"3902 00864200","R-10","R - Single Family/Cabin","33  CARLSON WAY","Caln",1985,"Before 1991","1981-1990"
"3902 00864300","R-10","R - Single Family/Cabin","50  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00864400","R-10","R - Single Family/Cabin","48  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00864500","R-10","R - Single Family/Cabin","46  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00864600","R-10","R - Single Family/Cabin","44  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00864700","R-10","R - Single Family/Cabin","40  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00864800","R-10","R - Single Family/Cabin","38  CARLSON WAY","Caln",1985,"Before 1991","1981-1990"
"3902 00864900","R-10","R - Single Family/Cabin","36  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00865000","R-10","R - Single Family/Cabin","34  CARLSON WAY","Caln",1985,"Before 1991","1981-1990"
"3902 00865100","R-10","R - Single Family/Cabin","21  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00865200","R-10","R - Single Family/Cabin","9  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00865300","R-10","R - Single Family/Cabin","7  JOSEPH CRT","Caln",1986,"Before 1991","1981-1990"
"3902 00865400","R-10","R - Single Family/Cabin","5  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00865500","R-10","R - Single Family/Cabin","3  JOSEPH CRT","Caln",1986,"Before 1991","1981-1990"
"3902 00865600","R-10","R - Single Family/Cabin","1  JOSEPH CRT","Caln",1985,"Before 1991","1981-1990"
"3902 00865700","R-10","R - Single Family/Cabin","11  JOSEPH CRT","Caln",1985,"Before 1991","1981-1990"
"3902 00865800","R-10","R - Single Family/Cabin","13  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00865900","R-10","R - Single Family/Cabin","15  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866000","R-10","R - Single Family/Cabin","28  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866100","R-10","R - Single Family/Cabin","586 S LLOYD AVE","Caln",1986,"Before 1991","1981-1990"
"3902 00866200","R-10","R - Single Family/Cabin","588 N LLOYD AVE","Caln",1986,"Before 1991","1981-1990"
"3902 00866300","R-10","R - Single Family/Cabin","26  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866400","R-10","R - Single Family/Cabin","24  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866500","R-10","R - Single Family/Cabin","22  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866600","R-10","R - Single Family/Cabin","20  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866700","R-10","R - Single Family/Cabin","18  JOSEPH CRT","Caln",1985,"Before 1991","1981-1990"
"3902 00866800","R-10","R - Single Family/Cabin","16  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00866900","R-10","R - Single Family/Cabin","14  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00867000","R-10","R - Single Family/Cabin","12  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00867100","R-10","R - Single Family/Cabin","10  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00867200","R-10","R - Single Family/Cabin","8  JOSEPH CRT","Caln",1985,"Before 1991","1981-1990"
"3902 00867300","R-10","R - Single Family/Cabin","6  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00867400","R-10","R - Single Family/Cabin","4  JOSEPH CRT","Caln",1984,"Before 1991","1981-1990"
"3902 00867500","R-10","R - Single Family/Cabin","2  JOSEPH CRT","Caln",1986,"Before 1991","1981-1990"
"3902 00900000","R-10","R - Single Family/Cabin","1104  IRON ORE LN","Caln",2000,"1991 or Later","1991-2000"
"3902 00910000","R-10","R - Single Family/Cabin","1106  IRON ORE LN","Caln",2000,"1991 or Later","1991-2000"
"3902 00920000","R-10","R - Single Family/Cabin","1201  BELLOWS CRT","Caln",2002,"1991 or Later","2001-2010"
"3902 00930000","R-10","R - Single Family/Cabin","1203  BELLOWS CRT","Caln",1999,"1991 or Later","1991-2000"
"3902 00940000","R-10","R - Single Family/Cabin","1205  BELLOWS CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 00950000","R-10","R - Single Family/Cabin","1206  BELLOWS CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 00960000","R-10","R - Single Family/Cabin","1204  BELLOWS CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 00970000","R-10","R - Single Family/Cabin","1202  BELLOWS CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 00980000","R-10","R - Single Family/Cabin","1302  CASTINGS CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 00990000","R-10","R - Single Family/Cabin","1102  IRON ORE LN","Caln",1999,"1991 or Later","1991-2000"
"3902 01000000","R-10","R - Single Family/Cabin","1403  ANVIL CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 01010000","R-10","R - Single Family/Cabin","1405  ANVIL CRT","Caln",2001,"1991 or Later","2001-2010"
"3902 01020000","R-10","R - Single Family/Cabin","1404  ANVIL CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 01030000","R-10","R - Single Family/Cabin","1402  ANVIL CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 01040000","R-10","R - Single Family/Cabin","1401  ANVIL CRT","Caln",2000,"1991 or Later","1991-2000"
"3902 01050000","R-10","R - Single Family/Cabin","1504  IRON HORSE CRT","Caln",2000,"1991 or Later","1991-2000"
