"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2603 00085000","R-10","R - Single Family/Cabin","18  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00085100","R-10","R - Single Family/Cabin","16  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00200000","R-61","C - Dwelling W/Comm Use Primary C","54  RIDGE RD","East Pikeland",1969,"Before 1991","1961-1970"
"2603 00200000","R-61","C - Dwelling W/Comm Use Primary C","54  RIDGE RD","East Pikeland",1950,"Before 1991","1950 or older"
"2603 00280500","R-10","R - Single Family/Cabin","1045  HARES HILL RD","East Pikeland",2013,"1991 or Later","2011-2022"
"2603 002806A0","R-10","R - Single Family/Cabin","1053  HARES HILL RD","East Pikeland",2014,"1991 or Later","2011-2022"
"2603 00300200","R-10","R - Single Family/Cabin","1127  RAPPS DAM RD","East Pikeland",1995,"1991 or Later","1991-2000"
"2603 00300300","R-10","R - Single Family/Cabin","1125  RAPPS DAM RD","East Pikeland",1994,"1991 or Later","1991-2000"
"2603 00300400","R-10","R - Single Family/Cabin","1123  RAPPS DAM RD","East Pikeland",1900,"Before 1991","1950 or older"
"2603 00300500","R-10","R - Single Family/Cabin","1117  RAPPS DAM RD","East Pikeland",1995,"1991 or Later","1991-2000"
"2603 00300600","R-10","R - Single Family/Cabin","1115  RAPPS DAM RD","East Pikeland",1990,"Before 1991","1981-1990"
"2603 00300700","R-10","R - Single Family/Cabin","1119  RAPPS DAM RD","East Pikeland",1980,"Before 1991","1971-1980"
"2603 00300800","R-10","R - Single Family/Cabin","1121  RAPPS DAM RD","East Pikeland",1990,"Before 1991","1981-1990"
"2603 00320000","R-90","A - Apt Complex (20 or more units","412  SCHUYLKILL RD","East Pikeland",2019,"1991 or Later","2011-2022"
"2603 00320000","R-90","A - Apt Complex (20 or more units","412  SCHUYLKILL RD","East Pikeland",2019,"1991 or Later","2011-2022"
"2603 00320000","R-90","A - Apt Complex (20 or more units","412  SCHUYLKILL RD","East Pikeland",2019,"1991 or Later","2011-2022"
"2603 00320000","R-90","A - Apt Complex (20 or more units","412  SCHUYLKILL RD","East Pikeland",2019,"1991 or Later","2011-2022"
